playerid,birthyear,birthcountry,deathyear,namefirst,namelast,weight,height,bats,throws
skizalo01,1932.0,USA,,Lou,Skizas,175.0,71.0,R,R
skogler01,1992.0,USA,,Eric,Skoglund,200.0,79.0,L,L
skokcr01,1947.0,USA,,Craig,Skok,190.0,72.0,R,L
skopejo01,1880.0,USA,1912.0,John,Skopec,190.0,70.0,R,L
skowrbi01,1930.0,USA,2012.0,Bill,Skowron,195.0,71.0,R,R
skrmema01,1972.0,USA,,Matt,Skrmetta,220.0,75.0,B,R
skubebo01,1957.0,USA,,Bob,Skube,180.0,72.0,L,L
sladear01,1859.0,USA,1914.0,Art,Sladen,,,,
sladego01,1904.0,USA,1974.0,Gordon,Slade,160.0,70.0,R,R
slaglji01,1873.0,USA,1956.0,Jimmy,Slagle,144.0,67.0,L,R
slagljo01,1869.0,USA,1915.0,John,Slagle,175.0,70.0,L,R
slaglro01,1953.0,USA,,Roger,Slagle,190.0,75.0,R,R
slaglwa01,1878.0,USA,1974.0,Walt,Slagle,165.0,72.0,B,R
slamaan01,1984.0,USA,,Anthony,Slama,195.0,75.0,R,R
slanida01,1992.0,USA,,Dan,Slania,275.0,77.0,R,R
slapncy01,1886.0,USA,1979.0,Cy,Slapnicka,165.0,70.0,B,R
slappjo01,1898.0,USA,1957.0,John,Slappey,170.0,76.0,L,L
slateau01,1992.0,USA,,Austin,Slater,215.0,74.0,R,R
slatedo01,1980.0,USA,,Doug,Slaten,215.0,77.0,L,L
slatoji01,1950.0,USA,,Jim,Slaton,185.0,72.0,R,R
slattja01,1878.0,USA,1949.0,Jack,Slattery,191.0,74.0,R,R
slattmi01,1866.0,USA,1904.0,Mike,Slattery,210.0,74.0,L,L
slattph01,1893.0,USA,1968.0,Phil,Slattery,160.0,71.0,R,L
slaugba01,1884.0,USA,1961.0,Barney,Slaughter,165.0,71.0,R,R
slaugdo01,1958.0,USA,,Don,Slaught,190.0,73.0,R,R
slaugen01,1916.0,USA,2002.0,Enos,Slaughter,180.0,69.0,L,R
slaugst01,1941.0,USA,,Sterling,Slaughter,165.0,71.0,R,R
slaybbi01,1948.0,USA,2015.0,Bill,Slayback,200.0,76.0,R,R
slaybsc01,1901.0,USA,1979.0,Scottie,Slayback,165.0,68.0,R,R
slaytst01,1902.0,USA,1984.0,Steve,Slayton,163.0,72.0,R,R
sleatlo01,1926.0,USA,2013.0,Lou,Sleater,185.0,71.0,L,L
sledgte01,1977.0,USA,,Terrmel,Sledge,185.0,72.0,L,L
slegeaa01,1992.0,USA,,Aaron,Slegers,245.0,82.0,R,R
sloanbr01,1914.0,USA,1973.0,Bruce,Sloan,195.0,69.0,L,L
sloanto01,1890.0,USA,1956.0,Tod,Sloan,175.0,72.0,L,R
sloatle01,1918.0,USA,2003.0,Lefty,Sloat,168.0,72.0,R,L
slocubr01,1981.0,USA,,Brian,Slocum,215.0,74.0,R,R
slocuhe01,1966.0,USA,,Heathcliff,Slocumb,180.0,75.0,R,R
slocuro01,1945.0,USA,1988.0,Ron,Slocum,185.0,74.0,R,R
sloweke01,1984.0,USA,,Kevin,Slowey,200.0,75.0,R,R
slusajo01,1966.0,USA,,Joe,Slusarski,195.0,76.0,R,R
smajscr01,1962.0,USA,,Craig,Smajstrla,165.0,69.0,B,R
smallaa01,1971.0,USA,,Aaron,Small,200.0,77.0,R,R
smallch01,1905.0,USA,1953.0,Charlie,Small,180.0,71.0,L,R
smallha01,1953.0,USA,2010.0,Hank,Small,205.0,75.0,R,R
smallji01,1937.0,USA,,Jim,Small,180.0,73.0,L,L
smallma01,1967.0,USA,2013.0,Mark,Small,205.0,75.0,R,R
smallro01,1926.0,USA,2011.0,Roy,Smalley,190.0,75.0,R,R
smallro02,1952.0,USA,,Roy,Smalley,185.0,73.0,B,R
smallwa01,1893.0,USA,1967.0,Walt,Smallwood,190.0,74.0,R,R
smallwi01,1871.0,USA,1891.0,Will,Smalley,,,R,R
smartjd01,1973.0,USA,,J. D.,Smart,185.0,74.0,R,R
smazajo01,1923.0,USA,1979.0,Joe,Smaza,175.0,71.0,L,L
smilebi01,1856.0,USA,1884.0,Bill,Smiley,140.0,68.0,,
smilejo01,1965.0,USA,,John,Smiley,180.0,76.0,L,L
smith01,,,,,Smith,,,,
smithal01,1871.0,USA,1919.0,Aleck,Smith,,,,R
smithal02,1903.0,USA,1995.0,Al,Smith,170.0,72.0,R,R
smithal03,1907.0,USA,1977.0,Al,Smith,180.0,71.0,L,L
smithal04,1928.0,USA,2002.0,Al,Smith,189.0,72.0,R,R
smithar01,1906.0,USA,1995.0,Art,Smith,175.0,72.0,R,R
smithbe01,1941.0,USA,,Bernie,Smith,164.0,69.0,R,R
smithbi01,,USA,,Bill,Smith,,,,
smithbi02,1865.0,USA,1886.0,Bill,Smith,178.0,71.0,,
smithbi03,1861.0,USA,1928.0,Billy,Smith,152.0,68.0,,R
smithbi04,1934.0,USA,1997.0,Bill,Smith,190.0,72.0,L,L
smithbi05,1953.0,USA,,Billy,Smith,185.0,74.0,B,R
smithbi06,1954.0,USA,,Billy,Smith,200.0,79.0,R,R
smithbl01,1987.0,USA,,Blake,Smith,220.0,74.0,L,R
smithbo01,1890.0,USA,1965.0,Bob,Smith,160.0,71.0,R,R
smithbo02,1895.0,USA,1987.0,Bob,Smith,175.0,70.0,R,R
smithbo03,1930.0,USA,2013.0,Bob,Smith,190.0,73.0,R,L
smithbo04,1934.0,USA,2015.0,Bobby,Smith,180.0,71.0,R,R
smithbo05,1928.0,USA,2003.0,Bob,Smith,185.0,72.0,R,L
smithbo06,1974.0,USA,,Bob,Smith,190.0,75.0,R,R
smithbr01,1955.0,USA,,Bryn,Smith,200.0,74.0,R,R
smithbr02,1959.0,USA,,Brick,Smith,225.0,76.0,R,R
smithbr03,1972.0,USA,,Brian,Smith,185.0,71.0,R,R
smithbu01,1880.0,USA,1928.0,Bull,Smith,180.0,72.0,R,R
smithbu02,1979.0,USA,,Bud,Smith,170.0,72.0,L,L
smithbu03,1990.0,USA,,Burch,Smith,215.0,76.0,R,R
smithca01,1901.0,USA,1989.0,Carr,Smith,175.0,73.0,R,R
smithca02,1989.0,USA,,Carson,Smith,215.0,78.0,R,R
smithca03,1991.0,USA,,Caleb,Smith,205.0,74.0,R,L
smithch01,1840.0,USA,1897.0,Charlie,Smith,150.0,70.0,,
smithch02,1880.0,USA,1929.0,Charlie,Smith,185.0,73.0,R,R
smithch03,1892.0,USA,1935.0,Chick,Smith,165.0,68.0,L,L
smithch04,1937.0,USA,1994.0,Charley,Smith,170.0,73.0,R,R
smithch05,1957.0,USA,,Chris,Smith,185.0,72.0,B,R
smithch06,1969.0,USA,,Chuck,Smith,185.0,73.0,R,R
smithch07,1981.0,USA,,Chris,Smith,190.0,72.0,R,R
smithch08,1989.0,USA,,Chad,Smith,220.0,75.0,L,R
smithch09,1988.0,USA,,Chris,Smith,205.0,74.0,R,R
smithcl01,1914.0,USA,2002.0,Clay,Smith,190.0,74.0,R,R
smithda01,1914.0,USA,1998.0,Dave,Smith,170.0,70.0,R,R
smithda02,1955.0,USA,2008.0,Dave,Smith,195.0,73.0,R,R
smithda03,1957.0,USA,,Dave,Smith,190.0,73.0,R,R
smithda04,1960.0,USA,,Dar,Smith,185.0,76.0,R,R
smithda05,1969.0,USA,,Dan,Smith,190.0,77.0,L,L
smithda06,1975.0,USA,,Dan,Smith,210.0,75.0,R,R
smithdi01,1927.0,USA,,Dick,Smith,160.0,68.0,R,R
smithdi02,1939.0,USA,2012.0,Dick,Smith,205.0,74.0,R,R
smithdi03,1944.0,USA,,Dick,Smith,200.0,77.0,R,R
smithdo01,1892.0,USA,1973.0,Doug,Smith,168.0,70.0,L,L
smithdo02,1995.0,USA,,Dominic,Smith,239.0,72.0,L,L
smithdw01,1963.0,USA,,Dwight,Smith,175.0,71.0,L,R
smithdw02,1992.0,USA,,Dwight,Smith,195.0,71.0,L,R
smithea01,1891.0,USA,1943.0,Earl,Smith,170.0,71.0,B,R
smithea02,1897.0,USA,1963.0,Earl,Smith,180.0,70.0,L,R
smithea03,1928.0,USA,2014.0,Earl,Smith,185.0,72.0,R,R
smithed01,1862.0,USA,1892.0,Edgar,Smith,160.0,70.0,R,R
smithed02,1860.0,USA,,Edgar,Smith,200.0,72.0,,R
smithed03,1879.0,USA,1956.0,Ed,Smith,170.0,71.0,R,R
smithed04,1913.0,USA,1994.0,Eddie,Smith,174.0,70.0,B,L
smithed05,1863.0,CAN,1948.0,Ed,Smith,,,,
smithel01,1868.0,USA,1945.0,Mike,Smith,178.0,71.0,L,L
smithel02,1892.0,USA,1984.0,Elmer,Smith,165.0,70.0,L,R
smither01,1899.0,USA,1973.0,Ernie,Smith,155.0,68.0,R,R
smithfr01,1857.0,CAN,1928.0,Frank,Smith,175.0,70.0,R,
smithfr02,1865.0,USA,1926.0,Fred,Smith,156.0,71.0,L,R
smithfr03,1879.0,USA,1952.0,Frank,Smith,194.0,70.0,R,R
smithfr04,1878.0,USA,1964.0,Fred,Smith,186.0,72.0,R,R
smithfr05,1891.0,USA,1961.0,Fred,Smith,185.0,71.0,R,R
smithfr06,1928.0,USA,2005.0,Frank,Smith,195.0,75.0,R,R
smithge01,1859.0,USA,1927.0,Germany,Smith,175.0,72.0,R,R
smithge02,1892.0,USA,1965.0,George,Smith,163.0,74.0,R,R
smithge03,1901.0,USA,1981.0,George,Smith,175.0,73.0,R,R
smithge04,1937.0,USA,1987.0,George,Smith,170.0,70.0,R,R
smithgr01,1967.0,USA,,Greg,Smith,170.0,71.0,B,R
smithgr02,1983.0,USA,,Greg,Smith,190.0,73.0,L,L
smithha01,1856.0,USA,1898.0,Harry,Smith,175.0,72.0,R,R
smithha02,1871.0,USA,1962.0,Harvey,Smith,160.0,68.0,L,R
smithha03,1874.0,United Kingdom,1933.0,Harry,Smith,165.0,68.0,R,R
smithha04,1883.0,USA,1961.0,Happy,Smith,185.0,72.0,L,R
smithha05,1889.0,USA,1964.0,Harry,Smith,160.0,69.0,R,R
smithha06,1890.0,USA,1922.0,Harry,Smith,180.0,70.0,R,R
smithha07,1902.0,USA,1992.0,Hal,Smith,195.0,75.0,R,R
smithha08,1930.0,USA,,Hal,Smith,195.0,72.0,R,R
smithha09,1931.0,USA,2014.0,Hal,Smith,186.0,70.0,R,R
smithhe01,1871.0,USA,1939.0,Heinie,Smith,160.0,69.0,R,R
smithhi99,1907.0,USA,1983.0,Hilton,Smith,180.0,74.0,R,R
smithja01,1887.0,USA,1948.0,Jake,Smith,200.0,77.0,B,L
smithja02,1893.0,USA,1962.0,Jack,Smith,,69.0,R,R
smithja03,1895.0,USA,1972.0,Jack,Smith,165.0,68.0,L,L
smithja04,1935.0,USA,,Jack,Smith,185.0,72.0,R,R
smithja05,1977.0,USA,,Jason,Smith,195.0,75.0,L,R
smithja06,1990.0,USA,,Jake,Smith,190.0,76.0,R,R
smithji01,1895.0,USA,1974.0,Jimmy,Smith,152.0,69.0,B,R
smithji02,1954.0,USA,,Jim,Smith,185.0,75.0,R,R
smithjo01,,USA,,John,Smith,,,,
smithjo02,1858.0,USA,1899.0,John,Smith,210.0,71.0,,
smithjo03,1893.0,USA,1974.0,Joe,Smith,170.0,67.0,R,R
smithjo04,1906.0,USA,1982.0,John,Smith,180.0,73.0,B,R
smithjo05,1984.0,USA,,Joe,Smith,205.0,74.0,R,R
smithjo06,1986.0,USA,,Jordan,Smith,220.0,75.0,R,R
smithjo07,1987.0,USA,,Josh,Smith,220.0,74.0,R,R
smithju01,1869.0,USA,1947.0,Jud,Smith,185.0,72.0,R,R
smithke01,1953.0,USA,,Keith,Smith,178.0,69.0,R,R
smithke02,1958.0,USA,,Ken,Smith,195.0,73.0,L,R
smithke03,1961.0,USA,,Keith,Smith,175.0,73.0,B,R
smithke04,1988.0,USA,,Kevan,Smith,230.0,76.0,R,R
smithkl01,1887.0,United Kingdom,1959.0,Klondike,Smith,160.0,69.0,L,L
smithl01,1858.0,USA,1899.0,Lewis,Smith,165.0,70.0,,
smithle01,1859.0,USA,1935.0,Leo,Smith,142.0,66.0,R,
smithle02,1957.0,USA,,Lee,Smith,220.0,77.0,R,R
smithlo01,1955.0,USA,,Lonnie,Smith,170.0,69.0,R,R
smithma01,1915.0,USA,1977.0,Mayo,Smith,183.0,72.0,L,R
smithma02,1955.0,USA,,Mark,Smith,215.0,74.0,L,R
smithma03,1970.0,USA,,Mark,Smith,205.0,75.0,R,R
smithma04,1979.0,USA,,Matt,Smith,225.0,77.0,L,L
smithma05,1993.0,USA,,Mallex,Smith,180.0,70.0,L,R
smithmi01,1904.0,USA,1981.0,Mike,Smith,170.0,71.0,L,R
smithmi02,1929.0,USA,1997.0,Milt,Smith,165.0,70.0,R,R
smithmi03,1955.0,USA,,Mike,Smithson,215.0,80.0,R,R
smithmi04,1961.0,USA,,Mike,Smith,175.0,72.0,R,R
smithmi05,1963.0,USA,,Mike,Smith,180.0,75.0,R,R
smithmi06,1977.0,USA,,Mike,Smith,205.0,71.0,R,R
smithna01,1935.0,USA,,Nate,Smith,170.0,71.0,R,R
smithol01,1865.0,USA,1954.0,Ollie,Smith,,,L,L
smithoz01,1954.0,USA,,Ozzie,Smith,150.0,71.0,B,R
smithpa01,1888.0,USA,1958.0,Paul,Smith,190.0,73.0,L,R
smithpa02,1894.0,USA,1990.0,Paddy,Smith,195.0,72.0,L,R
smithpa03,1931.0,USA,,Paul,Smith,165.0,68.0,L,L
smithpe01,1940.0,USA,,Pete,Smith,190.0,74.0,R,R
smithpe02,1966.0,USA,,Pete,Smith,185.0,74.0,R,R
smithph01,1864.0,USA,1952.0,Phenomenal,Smith,161.0,66.0,L,L
smithpo01,1856.0,CAN,1927.0,Pop,Smith,170.0,71.0,R,R
smithpo02,1892.0,USA,1924.0,Pop-boy,Smith,176.0,73.0,R,R
smithra01,1955.0,USA,,Ray,Smith,185.0,73.0,R,R
smithre01,1861.0,USA,1895.0,Rex,Smith,190.0,70.0,,R
smithre02,1890.0,USA,1966.0,Red,Smith,165.0,71.0,R,R
smithre03,1892.0,USA,1970.0,Red,Smith,165.0,68.0,R,R
smithre04,1899.0,USA,1961.0,Red,Smith,165.0,67.0,L,R
smithre05,1904.0,USA,1978.0,Red,Smith,185.0,70.0,R,R
smithre06,1945.0,USA,,Reggie,Smith,180.0,72.0,B,R
smithro01,1961.0,USA,,Roy,Smith,200.0,75.0,R,R
smithro02,1966.0,USA,,Roger,Smithberg,205.0,75.0,R,R
smithro03,1976.0,USA,,Roy,Smith,235.0,78.0,R,R
smithru01,1905.0,USA,1984.0,Rufus,Smith,165.0,68.0,R,L
smithse01,1982.0,USA,,Seth,Smith,210.0,75.0,L,L
smithsh01,1891.0,USA,1949.0,Sherry,Smith,170.0,73.0,R,L
smithsk01,1868.0,USA,1916.0,Skyrocket,Smith,170.0,74.0,R,
smithst01,1873.0,USA,1947.0,Stub,Smith,145.0,66.0,L,R
smithst02,1978.0,USA,,Stephen,Smitherman,230.0,76.0,R,R
smithsy01,1883.0,USA,1961.0,Syd,Smith,190.0,70.0,R,R
smithto01,1851.0,CAN,1889.0,Tom,Smith,141.0,68.0,R,
smithto02,1871.0,USA,1929.0,Tom,Smith,165.0,67.0,R,L
smithto03,1884.0,USA,1964.0,Tony,Smith,150.0,69.0,R,R
smithto04,1948.0,USA,,Tommy,Smith,210.0,76.0,L,R
smithtr01,1972.0,USA,,Travis,Smith,170.0,70.0,R,R
smithty01,1991.0,USA,,Tyler,Smith,195.0,72.0,R,R
smithvi01,1915.0,USA,1979.0,Vinnie,Smith,176.0,73.0,R,R
smithwa01,1888.0,USA,1930.0,Wally,Smith,180.0,71.0,R,R
smithwi01,1886.0,USA,1959.0,Wib,Smith,165.0,70.0,L,R
smithwi02,1939.0,USA,2006.0,Willie,Smith,182.0,72.0,L,L
smithwi03,1967.0,USA,,Willie,Smith,250.0,78.0,R,R
smithwi04,1989.0,USA,,Will,Smith,260.0,77.0,R,L
smithza01,1960.0,USA,,Zane,Smith,185.0,74.0,L,L
smoakju01,1986.0,USA,,Justin,Smoak,220.0,76.0,B,L
smokejo01,1988.0,USA,,Josh,Smoker,246.0,74.0,L,L
smolija01,1989.0,USA,,Jake,Smolinski,205.0,71.0,R,R
smollle01,1914.0,USA,1985.0,Lefty,Smoll,175.0,70.0,B,L
smoltjo01,1967.0,USA,,John,Smoltz,210.0,75.0,R,R
smootho01,1878.0,USA,1928.0,Homer,Smoot,180.0,70.0,L,R
smoyehe01,1890.0,USA,1958.0,Henry,Smoyer,,66.0,R,R
smykafr01,1889.0,USA,1950.0,Frank,Smykal,150.0,67.0,R,R
smylydr01,1989.0,USA,,Drew,Smyly,190.0,75.0,L,L
smyrecl01,1921.0,USA,2007.0,Clancy,Smyres,175.0,71.0,B,R
smythha01,1904.0,USA,1980.0,Harry,Smythe,179.0,70.0,L,L
smythre01,1891.0,USA,1958.0,Red,Smyth,152.0,69.0,L,R
smythst01,1978.0,USA,,Steve,Smyth,220.0,73.0,L,L
snarery01,1979.0,USA,,Ryan,Snare,190.0,72.0,L,L
sneades01,1976.0,USA,,Esix,Snead,175.0,70.0,B,R
sneedjo01,1861.0,USA,1898.0,John,Sneed,160.0,68.0,L,
snellbl01,1992.0,USA,,Blake,Snell,200.0,76.0,L,L
snellch01,1893.0,USA,1988.0,Charlie,Snell,160.0,71.0,R,R
snellch02,1981.0,USA,,Chris,Snelling,165.0,70.0,L,L
snellia01,1981.0,USA,,Ian,Snell,200.0,71.0,R,R
snellna01,1952.0,USA,,Nate,Snell,190.0,76.0,R,R
snellwa01,1889.0,USA,1980.0,Wally,Snell,170.0,70.0,R,R
snidedu01,1926.0,USA,2011.0,Duke,Snider,179.0,72.0,L,R
snidetr01,1988.0,USA,,Travis,Snider,235.0,72.0,L,L
snideva01,1963.0,USA,,Van,Snider,185.0,75.0,L,R
snipero01,1896.0,USA,1941.0,Roxy,Snipes,185.0,72.0,L,R
snitkbr99,1955.0,USA,,Brian,Snitker,190.0,73.0,R,R
snodgch01,1870.0,USA,1951.0,Chappie,Snodgrass,165.0,70.0,R,R
snodgfr01,1887.0,USA,1974.0,Fred,Snodgrass,175.0,71.0,R,R
snodgsc01,1989.0,USA,,Scott,Snodgress,235.0,78.0,L,L
snookfr01,1949.0,USA,,Frank,Snook,180.0,74.0,R,R
snopech01,1970.0,USA,,Chris,Snopek,180.0,73.0,R,R
snoveco01,1895.0,USA,1969.0,Colonel,Snover,200.0,72.0,L,L
snowch01,1849.0,USA,1929.0,Charlie,Snow,,,,
snowjt01,1968.0,USA,,J. T.,Snow,200.0,74.0,L,L
snydebe01,1913.0,USA,1999.0,Bernie,Snyder,165.0,72.0,R,R
snydebi01,1898.0,USA,1934.0,Bill,Snyder,,,R,R
snydebr01,1958.0,USA,,Brian,Snyder,185.0,75.0,L,L
snydebr02,1982.0,USA,,Brad,Snyder,220.0,75.0,L,L
snydebr03,1986.0,USA,,Brandon,Snyder,225.0,74.0,R,R
snydech01,1873.0,USA,1901.0,Charles,Snyder,150.0,68.0,R,R
snydech02,1981.0,USA,,Chris,Snyder,235.0,76.0,R,R
snydech03,1890.0,USA,1954.0,Chubby,Snyder,,,,
snydeco01,1873.0,CAN,1917.0,Cooney,Snyder,180.0,75.0,R,
snydeco02,1962.0,USA,,Cory,Snyder,175.0,76.0,R,R
snydeea01,1976.0,USA,,Earl,Snyder,207.0,72.0,R,R
snydefr01,1894.0,USA,1962.0,Frank,Snyder,185.0,74.0,R,R
snydege01,1848.0,USA,1905.0,George,Snyder,,,,
snydege02,1931.0,USA,1996.0,Gene,Snyder,175.0,71.0,R,L
snydeja01,1886.0,USA,1981.0,Jack,Snyder,168.0,69.0,R,R
snydeje01,1929.0,USA,,Jerry,Snyder,170.0,72.0,R,R
snydeji01,1847.0,USA,1922.0,Jim,Snyder,130.0,67.0,,
snydeji02,1932.0,USA,,Jim,Snyder,185.0,73.0,R,R
snydejo01,1844.0,USA,1881.0,Josh,Snyder,,,,
snydejo02,1974.0,USA,,John,Snyder,185.0,75.0,R,R
snydeky01,1977.0,USA,,Kyle,Snyder,230.0,80.0,B,R
snydepo01,1854.0,USA,1924.0,Pop,Snyder,184.0,71.0,R,R
snydere01,1854.0,USA,1932.0,Redleg,Snyder,175.0,70.0,R,R
snyderu01,1934.0,USA,,Russ,Snyder,190.0,73.0,L,R
sobkosc01,1977.0,USA,,Scott,Sobkowiak,230.0,77.0,R,R
sockach01,1871.0,USA,1913.0,Chief,Sockalexis,185.0,71.0,L,R
socolmi01,1986.0,Venezuela,,Miguel,Socolovich,205.0,73.0,R,R
soddbi01,1914.0,USA,1998.0,Bill,Sodd,210.0,74.0,R,R
soderer01,1948.0,USA,,Eric,Soderholm,187.0,71.0,R,R
soderst01,1972.0,USA,,Steve,Soderstrom,215.0,75.0,R,R
sodowcl01,1972.0,USA,,Clint,Sodowsky,180.0,75.0,L,R
soffra01,1958.0,USA,,Ray,Soff,185.0,72.0,R,R
sofieri01,1956.0,USA,,Rick,Sofield,195.0,73.0,L,R
sogarer01,1986.0,USA,,Eric,Sogard,180.0,69.0,L,R
sojolu01,1965.0,Venezuela,,Luis,Sojo,172.0,71.0,R,R
solaito01,1947.0,American Samoa,1990.0,Tony,Solaita,210.0,72.0,L,L
solando01,1987.0,Colombia,,Donovan,Solano,205.0,70.0,R,R
solanjh01,1985.0,Colombia,,Jhonatan,Solano,205.0,69.0,R,R
solanju01,1960.0,D.R.,,Julio,Solano,160.0,73.0,R,R
solarya01,1987.0,Venezuela,,Yangervis,Solarte,205.0,71.0,B,R
soleral01,1979.0,Cuba,,Alay,Soler,240.0,73.0,R,R
solerjo01,1992.0,Cuba,,Jorge,Soler,215.0,76.0,R,R
solisal01,1987.0,Mexico,,Ali,Solis,200.0,72.0,R,R
solisma01,1930.0,Mexico,2001.0,Marcelino,Solis,185.0,73.0,L,L
solissa01,1988.0,USA,,Sammy,Solis,250.0,77.0,R,L
solomed01,1951.0,USA,1986.0,Eddie,Solomon,185.0,74.0,R,R
solommo01,1900.0,USA,1966.0,Mose,Solomon,180.0,69.0,L,L
soltemo01,1906.0,USA,1975.0,Moose,Solters,190.0,72.0,R,R
somered01,1853.0,USA,1877.0,Ed,Somerville,158.0,67.0,R,R
somerjo01,1882.0,USA,1965.0,Jock,Somerlott,160.0,72.0,R,R
sommean01,1876.0,USA,1931.0,Andy,Sommerville,,,,
sommebi01,1923.0,USA,2000.0,Bill,Sommers,180.0,72.0,R,R
sommejo01,1858.0,USA,1938.0,Joe,Sommer,165.0,71.0,R,R
sommepe01,1865.0,USA,1908.0,Andy,Sommers,181.0,71.0,R,R
sommeru01,1886.0,USA,1949.0,Rudy,Sommers,165.0,71.0,B,L
somsela01,1989.0,USA,,Layne,Somsen,190.0,72.0,R,R
songedo01,1899.0,USA,1962.0,Don,Songer,165.0,72.0,L,L
sonnaan01,1983.0,USA,,Andy,Sonnanstine,190.0,75.0,L,R
sorenla01,1955.0,USA,,Lary,Sorensen,200.0,74.0,R,R
sorenza01,1977.0,USA,,Zach,Sorensen,190.0,72.0,B,R
soriaal01,1976.0,D.R.,,Alfonso,Soriano,195.0,73.0,R,R
soriajo01,1984.0,Mexico,,Joakim,Soria,200.0,75.0,R,R
soriara01,1979.0,D.R.,,Rafael,Soriano,230.0,76.0,R,R
sorrebi01,1940.0,USA,2008.0,Billy,Sorrell,190.0,72.0,L,R
sorrech01,1896.0,USA,1983.0,Chick,Sorrells,155.0,69.0,R,R
sorrepa01,1965.0,USA,,Paul,Sorrento,195.0,74.0,L,R
sorrevi01,1901.0,USA,1972.0,Vic,Sorrell,180.0,70.0,R,R
sosael01,1950.0,D.R.,,Elias,Sosa,186.0,74.0,R,R
sosahe01,1985.0,D.R.,,Henry,Sosa,210.0,73.0,R,R
sosajo01,1952.0,D.R.,2013.0,Jose,Sosa,158.0,71.0,R,R
sosajo02,1978.0,D.R.,,Jorge,Sosa,220.0,74.0,R,R
sosaju01,1975.0,D.R.,,Juan,Sosa,175.0,73.0,R,R
sosasa01,1968.0,D.R.,,Sammy,Sosa,165.0,72.0,R,R
sothede01,1904.0,USA,1977.0,Denny,Sothern,175.0,71.0,R,R
sothoal01,1893.0,USA,1939.0,Allan,Sothoron,182.0,71.0,B,R
sotoge01,1983.0,P.R.,,Geovany,Soto,225.0,73.0,R,R
sotogi01,1991.0,P.R.,,Giovanni,Soto,210.0,74.0,L,L
sotoma01,1956.0,D.R.,,Mario,Soto,174.0,72.0,R,R
sotone01,1989.0,P.R.,,Neftali,Soto,210.0,73.0,R,R
souchst01,1919.0,USA,2002.0,Bud,Souchock,203.0,74.0,R,R
southbi01,1893.0,USA,1969.0,Billy,Southworth,170.0,69.0,L,R
southbi02,1945.0,USA,,Bill,Southworth,205.0,74.0,R,R
southcl01,1886.0,USA,1961.0,Clyde,Southwick,180.0,72.0,L,R
souzama01,1954.0,USA,,Mark,Souza,180.0,72.0,L,L
souzast01,1989.0,USA,,Steven,Souza,225.0,76.0,R,R
sowdebi01,1864.0,USA,1951.0,Bill,Sowders,155.0,72.0,R,R
sowdejo01,1866.0,USA,1939.0,John,Sowders,150.0,72.0,R,L
sowdele01,1861.0,USA,1888.0,Len,Sowders,172.0,71.0,L,L
sowerje01,1983.0,USA,,Jeremy,Sowers,180.0,73.0,L,L
spadebo01,1877.0,USA,1924.0,Bob,Spade,190.0,70.0,R,R
spahnwa01,1921.0,USA,2003.0,Warren,Spahn,172.0,72.0,L,L
spaldal01,1850.0,USA,1915.0,Al,Spalding,170.0,73.0,R,R
spalddi01,1893.0,USA,1950.0,Dick,Spalding,185.0,71.0,L,L
spande01,1984.0,USA,,Denard,Span,210.0,72.0,L,L
spangal01,1933.0,USA,,Al,Spangler,175.0,72.0,L,L
spangco01,1991.0,USA,,Cory,Spangenberg,195.0,72.0,L,R
spansbi01,1938.0,USA,,Bill,Spanswick,195.0,75.0,L,L
sparkgl01,1992.0,USA,,Glenn,Sparkman,210.0,74.0,B,R
sparkje01,1972.0,USA,,Jeff,Sparks,210.0,75.0,R,R
sparkst01,1965.0,USA,,Steve,Sparks,187.0,72.0,R,R
sparkst02,1975.0,USA,,Steve,Sparks,210.0,76.0,R,R
sparktu01,1874.0,USA,1937.0,Tully,Sparks,160.0,70.0,R,R
sparmjo01,1942.0,USA,1986.0,Joe,Sparma,190.0,73.0,R,R
speakbo01,1930.0,USA,,Bob,Speake,178.0,73.0,L,L
speaktr01,1888.0,USA,1958.0,Tris,Speaker,193.0,71.0,L,L
spearna01,1985.0,USA,,Nate,Spears,180.0,71.0,L,R
speckcl01,1956.0,USA,,Cliff,Speck,195.0,76.0,R,R
speecby01,1897.0,USA,1974.0,By,Speece,170.0,71.0,R,R
speedho01,1951.0,USA,,Horace,Speed,180.0,73.0,R,R
speerfl01,1913.0,USA,1969.0,Floyd,Speer,180.0,72.0,R,R
speerki01,1886.0,USA,1946.0,Kid,Speer,152.0,69.0,L,L
spehrti01,1966.0,USA,,Tim,Spehr,205.0,74.0,R,R
speiech01,1950.0,USA,,Chris,Speier,175.0,73.0,R,R
speieju01,1973.0,USA,,Justin,Speier,200.0,76.0,R,R
speiery01,1979.0,USA,,Ryan,Speier,210.0,79.0,R,R
speigle01,1980.0,USA,,Levale,Speigner,175.0,71.0,R,R
spenc01,,,,,Spencer,,,,
spencbe01,1890.0,USA,1970.0,Ben,Spencer,160.0,68.0,L,L
spencbo01,1946.0,USA,,Bob,Spence,215.0,76.0,L,R
spencch01,1883.0,USA,1938.0,Chet,Spencer,180.0,72.0,L,R
spencda01,1928.0,USA,2017.0,Daryl,Spencer,185.0,74.0,R,R
spencge01,1926.0,USA,2014.0,George,Spencer,215.0,73.0,R,R
spencgl01,1905.0,USA,1958.0,Glenn,Spencer,155.0,71.0,R,R
